,ExpressId,GlobalId,Class,PredefinedType,Name,Level,Type,Pset_ReinforcementBarPitchOfWall.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_StairCommon.Reference,Pset_StairCommon.NumberOfRiser,Pset_ColumnCommon.LoadBearing,Pset_ReinforcementBarCountOfIndependentFooting.Reference,Pset_BeamCommon.Reference,Pset_RoofCommon.IsExternal,Pset_WallCommon.Reference,Pset_ReinforcementBarPitchOfContinuousFooting.Reference,Pset_StairCommon.NumberOfTreads,Pset_RoofCommon.Reference,BaseQuantities.GrossFootprintArea,Pset_StairFlightCommon.TreadLengthAtOffset,BaseQuantities.CrossSectionArea,Pset_SlabCommon.IsExternal,Pset_StairFlightCommon.TreadLength,Pset_StairCommon.RiserHeight,Pset_RoofCommon.TotalArea,Pset_WallCommon.LoadBearing,BaseQuantities.NetSurfaceArea,BaseQuantities.GrossArea,BaseQuantities.Width,Pset_SlabCommon.ThermalTransmittance,Pset_StairFlightCommon.WalkingLineOffset,Pset_StairFlightCommon.NumberOfRiser,Pset_BeamCommon.Span,Pset_RoofCommon.ProjectedArea,Pset_SlabCommon.Reference,Pset_BeamCommon.LoadBearing,Pset_BeamCommon.Slope,Pset_StairFlightCommon.RiserHeight,BaseQuantities.Length,Pset_ColumnCommon.Slope,BaseQuantities.Perimeter,Pset_StairFlightCommon.Reference,Pset_StairFlightCommon.NosingLength,Pset_WallCommon.IsExternal,Pset_ColumnCommon.Reference,BaseQuantities.NetSideArea,Pset_WallCommon.ExtendToStructure,Pset_BeamCommon.IsExternal,Pset_StairFlightCommon.TreadLengthAtInnerSide,Pset_StairCommon.TreadLength,BaseQuantities.Height,Pset_ReinforcementBarPitchOfColumn.Reference,BaseQuantities.GrossSurfaceArea,BaseQuantities.GrossSideArea,Pset_ReinforcementBarPitchOfBeam.Reference,Pset_StairCommon.IsExternal,Pset_QuantityTakeOff.Reference,BaseQuantities.NetArea,Pset_SlabCommon.PitchAngle,BaseQuantities.NetVolume,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_WallCommon.ThermalTransmittance,BaseQuantities.OuterSurfaceArea,Pset_SlabCommon.LoadBearing,BaseQuantities.GrossVolume,Pset_ColumnCommon.IsExternal
1605,162835,2P80Ytknj2jOvM8GLdPrFU,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 400 mm:1725722,Nivel 12,Muro básico:M.H.A 400 mm,M.H.A 400 mm,,,,,,,,M.H.A 400 mm,,,,0.539999999999994,,,,,,,True,,,0.4,,,,,,,,,,1.35,,,,,False,,3.37500000000031,False,,,,2.50000000000023,,,3.37500000000031,,,M.H.A 400 mm,,,1.35000000000012,,2.615,,,1.35000000000012,
1606,162894,2P80Ytknj2jOvM8GLdPrFQ,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725726,Nivel 12,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.249000000000003,,,,,,,True,,,0.3,,,,,,,,,,0.830000000000012,,,,,False,,2.07500000000027,False,,,,2.50000000000029,,,2.07500000000027,,,M.H.A 300 mm,,,0.622500000000078,,3.48666666666667,,,0.62250000000008,
1607,162953,2P80Ytknj2jOvM8GLdPrFo,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725750,Nivel 13,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.43500000003881,,,,,,,True,,,0.3,,,,,,,,,,1.45000000012936,,,,,False,,3.62500000032373,False,,,,2.50000000000023,,,3.62500000032373,,,M.H.A 300 mm,,,1.08750000009712,,3.48666666666667,,,1.08750000009712,
1608,163012,2P80Ytknj2jOvM8GLdPrF_,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1725754,Nivel 13,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.146,,,,,,,True,,,0.2,,,,,,,,,,0.729999999999999,,,,,False,,1.82500000000021,False,,,,2.50000000000029,,,1.82500000000021,,,M.H.A 200 mm,,,0.365000000000041,,5.23,,,0.365000000000042,
1609,163071,2P80Ytknj2jOvM8GLdPrDk,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725866,Nivel 14,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.435000000038734,,,,,,,True,,,0.3,,,,,,,,,,1.45000000012911,,,,,False,,3.6250000003231,False,,,,2.50000000000023,,,3.6250000003231,,,M.H.A 300 mm,,,1.08750000009693,,3.48666666666667,,,1.08750000009693,
1610,163130,2P80Ytknj2jOvM8GLdPrDg,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1725870,Nivel 14,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.146000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.730000000000004,,,,,False,,1.82500000000022,False,,,,2.50000000000029,,,1.82500000000022,,,M.H.A 200 mm,,,0.365000000000043,,5.23,,,0.365000000000044,
1611,163189,2P80Ytknj2jOvM8GLdPrDq,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725872,Nivel 15,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.43500000003881,,,,,,,True,,,0.3,,,,,,,,,,1.45000000012936,,,,,False,,3.62500000032373,False,,,,2.50000000000023,,,3.62500000032373,,,M.H.A 300 mm,,,1.08750000009712,,3.48666666666667,,,1.08750000009712,
1612,163248,2P80Ytknj2jOvM8GLdPrDm,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1725876,Nivel 15,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.146000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.730000000000004,,,,,False,,1.82500000000022,False,,,,2.50000000000029,,,1.82500000000022,,,M.H.A 200 mm,,,0.365000000000043,,5.23,,,0.365000000000044,
1613,163307,2P80Ytknj2jOvM8GLdPrDo,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 400 mm:1725878,Nivel 16,Muro básico:M.H.A 400 mm,M.H.A 400 mm,,,,,,,,M.H.A 400 mm,,,,0.539999999999994,,,,,,,True,,,0.4,,,,,,,,,,1.35,,,,,False,,3.37500000000031,False,,,,2.50000000000023,,,3.37500000000031,,,M.H.A 400 mm,,,1.35000000000012,,2.615,,,1.35000000000012,
1614,163366,2P80Ytknj2jOvM8GLdPrD_,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725882,Nivel 16,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.249000000000003,,,,,,,True,,,0.3,,,,,,,,,,0.830000000000012,,,,,False,,2.07500000000027,False,,,,2.50000000000029,,,2.07500000000027,,,M.H.A 300 mm,,,0.622500000000078,,3.48666666666667,,,0.62250000000008,
1615,163425,2P80Ytknj2jOvM8GLdPrDu,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 400 mm:1725884,Nivel 17,Muro básico:M.H.A 400 mm,M.H.A 400 mm,,,,,,,,M.H.A 400 mm,,,,0.539999999999994,,,,,,,True,,,0.4,,,,,,,,,,1.35,,,,,False,,3.37500000000031,False,,,,2.50000000000023,,,3.37500000000031,,,M.H.A 400 mm,,,1.35000000000012,,2.615,,,1.35000000000012,
1616,163484,2P80Ytknj2jOvM8GLdPrC4,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725888,Nivel 17,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.249000000000003,,,,,,,True,,,0.3,,,,,,,,,,0.830000000000012,,,,,False,,2.07500000000027,False,,,,2.5000000000003,,,2.07500000000027,,,M.H.A 300 mm,,,0.622500000000078,,3.48666666666667,,,0.62250000000008,
1617,163543,2P80Ytknj2jOvM8GLdPr31,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725957,Nivel 18,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.43500000003881,,,,,,,True,,,0.3,,,,,,,,,,1.45000000012936,,,,,False,,3.62500000032373,False,,,,2.50000000000023,,,3.62500000032373,,,M.H.A 300 mm,,,1.08750000009712,,3.48666666666667,,,1.08750000009712,
1618,163602,2P80Ytknj2jOvM8GLdPr3D,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1725961,Nivel 18,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.146000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.730000000000008,,,,,False,,1.82500000000023,False,,,,2.5000000000003,,,1.82500000000023,,,M.H.A 200 mm,,,0.365000000000045,,5.23,,,0.365000000000046,
1619,163661,2P80Ytknj2jOvM8GLdPr3F,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 400 mm:1725963,Nivel 19,Muro básico:M.H.A 400 mm,M.H.A 400 mm,,,,,,,,M.H.A 400 mm,,,,0.576277056897472,,,,,,,True,,,0.4,,,,,,,,,,1.4406926422437,,,,,False,,3.60173160560957,False,,,,2.50000000000023,,,3.60173160560957,,,M.H.A 400 mm,,,1.44069264224383,,2.615,,,1.44069264224383,
1620,163720,2P80Ytknj2jOvM8GLdPr3B,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725967,Nivel 19,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.249000000000003,,,,,,,True,,,0.3,,,,,,,,,,0.830000000000012,,,,,False,,2.07500000000027,False,,,,2.5000000000003,,,2.07500000000027,,,M.H.A 300 mm,,,0.622500000000078,,3.48666666666667,,,0.62250000000008,
1621,163779,2P80Ytknj2jOvM8GLdPr3L,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725969,Nivel 20,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.434986166636918,,,,,,,True,,,0.3,,,,,,,,,,1.44995388878972,,,,,False,,3.62488472197463,False,,,,2.50000000000023,,,3.62488472197463,,,M.H.A 300 mm,,,1.08746541659239,,3.48666666666667,,,1.08746541659239,
1622,163838,2P80Ytknj2jOvM8GLdPr3H,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1725973,Nivel 20,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.146000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.730000000000004,,,,,False,,1.82500000000022,False,,,,2.5000000000003,,,1.82500000000022,,,M.H.A 200 mm,,,0.365000000000043,,5.23,,,0.365000000000044,
1623,163897,2P80Ytknj2jOvM8GLdPr3J,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1725975,Nivel 21,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.435000000038811,,,,,,,True,,,0.3,,,,,,,,,,1.45000000012936,,,,,False,,3.62500000032374,False,,,,2.50000000000023,,,3.62500000032374,,,M.H.A 300 mm,,,1.08750000009713,,3.48666666666667,,,1.08750000009712,
1624,163956,2P80Ytknj2jOvM8GLdPr3V,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1725979,Nivel 21,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.146000000000003,,,,,,,True,,,0.2,,,,,,,,,,0.730000000000017,,,,,False,,1.82500000000025,False,,,,2.5000000000003,,,1.82500000000025,,,M.H.A 200 mm,,,0.365000000000049,,5.23,,,0.36500000000005,
1625,164015,2P80Ytknj2jOvM8GLdPr1U,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:1726106,Nivel 22,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.435136113175986,,,,,,,True,,,0.3,,,,,,,,,,1.45045371058661,,,,,False,,4.49640650281813,False,,,,3.09999999999975,,,4.49640650281813,,,M.H.A 300 mm,,,1.34892195084544,,3.48666666666667,,,1.34892195084544,
1626,164074,2P80Ytknj2jOvM8GLdPr1Q,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1726110,Nivel 22,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.145999999999999,,,,,,,True,,,0.2,,,,,,,,,,0.729999999999995,,,,,False,,2.26299999999942,False,,,,3.09999999999923,,,2.26299999999942,,,M.H.A 200 mm,,,0.452599999999884,,5.23,,,0.452599999999885,
1627,164133,2kwg4oGIr9TOXpAcZlY5a7,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 250 mm:1727118,Nivel 3,Muro básico:M.H.A 250 mm,M.H.A 250 mm,,,,,,,,M.H.A 250 mm,,,,0.23,,,,,,,True,,,0.25,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 250 mm,,,0.575000000000003,,4.184,,,0.575000000000003,
1628,164192,2kwg4oGIr9TOXpAcZlY5aP,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 250 mm:1727120,Nivel 3,Muro básico:M.H.A 250 mm,M.H.A 250 mm,,,,,,,,M.H.A 250 mm,,,,1.1575,,,,,,,True,,,0.25,,,,,,,,,,4.63000000000001,,,,,False,,11.575,False,,,,2.5,,,11.575,,,M.H.A 250 mm,,,2.89375000000001,,4.184,,,2.89375000000001,
1629,164251,2kwg4oGIr9TOXpAcZlY5aR,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 250 mm:1727122,Nivel 3,Muro básico:M.H.A 250 mm,M.H.A 250 mm,,,,,,,,M.H.A 250 mm,,,,0.92875,,,,,,,True,,,0.25,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000003,False,,,,2.5,,,9.28750000000003,,,M.H.A 250 mm,,,2.32187500000001,,4.184,,,2.32187500000001,
1630,164310,2kwg4oGIr9TOXpAcZlY5YF,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 250 mm:1727238,Nivel 4,Muro básico:M.H.A 250 mm,M.H.A 250 mm,,,,,,,,M.H.A 250 mm,,,,0.23,,,,,,,True,,,0.25,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 250 mm,,,0.575000000000003,,4.184,,,0.575000000000003,
1631,164369,2kwg4oGIr9TOXpAcZlY5Y1,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 250 mm:1727240,Nivel 4,Muro básico:M.H.A 250 mm,M.H.A 250 mm,,,,,,,,M.H.A 250 mm,,,,1.1575,,,,,,,True,,,0.25,,,,,,,,,,4.63000000000001,,,,,False,,11.5750000000001,False,,,,2.5,,,11.5750000000001,,,M.H.A 250 mm,,,2.89375000000001,,4.184,,,2.89375000000001,
1632,164428,2kwg4oGIr9TOXpAcZlY5Y3,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 250 mm:1727242,Nivel 4,Muro básico:M.H.A 250 mm,M.H.A 250 mm,,,,,,,,M.H.A 250 mm,,,,0.92875,,,,,,,True,,,0.25,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000003,False,,,,2.5,,,9.28750000000003,,,M.H.A 250 mm,,,2.32187500000001,,4.184,,,2.32187500000001,
1633,164487,2kwg4oGIr9TOXpAcZlY5Ys,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727295,Nivel 5,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.184000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 200 mm,,,0.460000000000002,,5.23,,,0.460000000000002,
1634,164546,2kwg4oGIr9TOXpAcZlY5Z8,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727297,Nivel 5,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.926000000000003,,,,,,,True,,,0.2,,,,,,,,,,4.63000000000001,,,,,False,,11.575,False,,,,2.5,,,11.575,,,M.H.A 200 mm,,,2.31500000000001,,5.23,,,2.31500000000001,
1635,164605,2kwg4oGIr9TOXpAcZlY5ZA,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727299,Nivel 5,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.743000000000001,,,,,,,True,,,0.2,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000003,False,,,,2.5,,,9.28750000000003,,,M.H.A 200 mm,,,1.85750000000001,,5.23,,,1.85750000000001,
1636,164664,2kwg4oGIr9TOXpAcZlY5ZC,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727301,Nivel 6,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.184000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 200 mm,,,0.460000000000002,,5.23,,,0.460000000000002,
1637,164723,2kwg4oGIr9TOXpAcZlY5ZE,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727303,Nivel 6,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.926000000000003,,,,,,,True,,,0.2,,,,,,,,,,4.63000000000001,,,,,False,,11.575,False,,,,2.5,,,11.575,,,M.H.A 200 mm,,,2.31500000000001,,5.23,,,2.31500000000001,
1638,164782,2kwg4oGIr9TOXpAcZlY5Z0,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727305,Nivel 6,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.743000000000001,,,,,,,True,,,0.2,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000003,False,,,,2.5,,,9.28750000000003,,,M.H.A 200 mm,,,1.85750000000001,,5.23,,,1.85750000000001,
1639,164841,2kwg4oGIr9TOXpAcZlY5Zv,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727344,Nivel 7,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.184000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 200 mm,,,0.460000000000002,,5.23,,,0.460000000000002,
1640,164900,2kwg4oGIr9TOXpAcZlY5Zx,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727346,Nivel 7,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.924999999999999,,,,,,,True,,,0.2,,,,,,,,,,4.625,,,,,False,,11.5625,False,,,,2.5,,,11.5625,,,M.H.A 200 mm,,,2.3125,,5.23,,,2.3125,
1641,164959,2kwg4oGIr9TOXpAcZlY5Zz,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727348,Nivel 7,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.743000000000001,,,,,,,True,,,0.2,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000003,False,,,,2.5,,,9.28750000000003,,,M.H.A 200 mm,,,1.85750000000001,,5.23,,,1.85750000000001,
1642,165018,2kwg4oGIr9TOXpAcZlY5Z$,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727350,Nivel 8,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.184000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 200 mm,,,0.460000000000003,,5.23,,,0.460000000000003,
1643,165077,2kwg4oGIr9TOXpAcZlY5Zn,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727352,Nivel 8,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.925,,,,,,,True,,,0.2,,,,,,,,,,4.625,,,,,False,,11.5625,False,,,,2.5,,,11.5625,,,M.H.A 200 mm,,,2.31250000000001,,5.23,,,2.31250000000001,
1644,165136,2kwg4oGIr9TOXpAcZlY5Zp,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727354,Nivel 8,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.743000000000001,,,,,,,True,,,0.2,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000004,False,,,,2.5,,,9.28750000000004,,,M.H.A 200 mm,,,1.85750000000001,,5.23,,,1.85750000000001,
1645,165195,2kwg4oGIr9TOXpAcZlY5We,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727393,Nivel 9,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.184000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 200 mm,,,0.460000000000002,,5.23,,,0.460000000000002,
1646,165254,2kwg4oGIr9TOXpAcZlY5Wg,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727395,Nivel 9,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.926000000000003,,,,,,,True,,,0.2,,,,,,,,,,4.63000000000001,,,,,False,,11.575,False,,,,2.5,,,11.575,,,M.H.A 200 mm,,,2.31500000000001,,5.23,,,2.31500000000001,
1647,165313,2kwg4oGIr9TOXpAcZlY5Wi,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727397,Nivel 9,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.743000000000001,,,,,,,True,,,0.2,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000003,False,,,,2.5,,,9.28750000000003,,,M.H.A 200 mm,,,1.85750000000001,,5.23,,,1.85750000000001,
1648,165372,2kwg4oGIr9TOXpAcZlY5Wk,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727399,Nivel 10,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.184000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 200 mm,,,0.460000000000002,,5.23,,,0.460000000000002,
1649,165431,2kwg4oGIr9TOXpAcZlY5WW,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727401,Nivel 10,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.924999999986601,,,,,,,True,,,0.2,,,,,,,,,,4.62499999993301,,,,,False,,11.5624999998325,False,,,,2.5,,,11.5624999998325,,,M.H.A 200 mm,,,2.31249999996651,,5.23,,,2.31249999996651,
1650,165490,2kwg4oGIr9TOXpAcZlY5WY,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727403,Nivel 10,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.743000000000001,,,,,,,True,,,0.2,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000003,False,,,,2.5,,,9.28750000000003,,,M.H.A 200 mm,,,1.85750000000001,,5.23,,,1.85750000000001,
1651,165549,2kwg4oGIr9TOXpAcZlY5XR,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727442,Nivel 11,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.184000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 200 mm,,,0.460000000000002,,5.23,,,0.460000000000002,
1652,165608,2kwg4oGIr9TOXpAcZlY5XT,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727444,Nivel 11,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.926000000000003,,,,,,,True,,,0.2,,,,,,,,,,4.63000000000001,,,,,False,,11.575,False,,,,2.5,,,11.575,,,M.H.A 200 mm,,,2.31500000000001,,5.23,,,2.31500000000001,
1653,165667,2kwg4oGIr9TOXpAcZlY5XV,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727446,Nivel 11,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.743000000000001,,,,,,,True,,,0.2,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000003,False,,,,2.5,,,9.28750000000003,,,M.H.A 200 mm,,,1.85750000000001,,5.23,,,1.85750000000001,
1654,165726,2kwg4oGIr9TOXpAcZlY5XH,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727448,Nivel 12,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.184000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 200 mm,,,0.460000000000002,,5.23,,,0.460000000000002,
1655,165785,2kwg4oGIr9TOXpAcZlY5XJ,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727450,Nivel 12,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.924,,,,,,,True,,,0.2,,,,,,,,,,4.62,,,,,False,,11.55,False,,,,2.5,,,11.55,,,M.H.A 200 mm,,,2.31,,5.23,,,2.31,
1656,165844,2kwg4oGIr9TOXpAcZlY5XL,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727452,Nivel 12,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.743000000000001,,,,,,,True,,,0.2,,,,,,,,,,3.71500000000001,,,,,False,,9.28750000000003,False,,,,2.5,,,9.28750000000003,,,M.H.A 200 mm,,,1.85750000000001,,5.23,,,1.85750000000001,
1657,165903,2kwg4oGIr9TOXpAcZlY5_w,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727539,Nivel 13,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.184000000000001,,,,,,,True,,,0.2,,,,,,,,,,0.920000000000004,,,,,False,,2.30000000000001,False,,,,2.5,,,2.30000000000001,,,M.H.A 200 mm,,,0.460000000000002,,5.23,,,0.460000000000002,
1658,165962,2kwg4oGIr9TOXpAcZlY5_y,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:1727541,Nivel 13,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.925000000000001,,,,,,,True,,,0.2,,,,,,,,,,4.62500000000001,,,,,False,,11.5625,False,,,,2.5,,,11.5625,,,M.H.A 200 mm,,,2.31250000000001,,5.23,,,2.31250000000001,
